counter,timestamp,data_type,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
501,1765106549015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89237.81,89237.82,89237.81,89237.82,0.19831,43.7265318,3.0
502,0,0.0,89237.8125,5.552149772644,89237.7890625,0.000119999997,89237.78125,0.034019999206,89237.7578125,5.9999998e-05,89237.6015625,0.000939999998,89237.8203125,0.053819999099,89237.828125,0.000630000024,89237.84375,0.00033000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0,0.0,89237.8125,5.552149772644,89237.7890625,0.000119999997,89237.78125,0.034019999206,89237.7578125,5.9999998e-05,89237.6015625,0.000939999998,89237.8203125,0.053819999099,89237.828125,0.000630000024,89237.84375,0.00033000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0,0.0,89237.8125,5.552149772644,89237.7890625,0.000119999997,89237.78125,0.034019999206,89237.7578125,5.9999998e-05,89237.6015625,0.000939999998,89237.8203125,0.053020000458,89237.828125,0.000630000024,89237.84375,0.00033000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0,0.0,89237.8125,5.552149772644,89237.7890625,0.000119999997,89237.78125,0.034019999206,89237.7578125,5.9999998e-05,89237.609375,0.042840000242,89237.8203125,0.009820000269,89237.828125,0.000569999975,89237.84375,0.00033000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0,0.0,89237.8125,5.552239894867,89237.7890625,0.000119999997,89237.78125,0.034079998732,89237.7578125,5.9999998e-05,89237.609375,0.043170001358,89237.8203125,0.010060000233,89237.828125,0.000690000015,89237.84375,0.00033000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0,0.0,89237.8125,5.552239894867,89237.7890625,0.000119999997,89237.78125,0.034079998732,89237.7578125,5.9999998e-05,89237.609375,0.043170001358,89237.8203125,0.009999999776,89237.828125,0.000509999983,89237.84375,0.000390000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0,0.0,89237.8125,5.552239894867,89237.7890625,0.000119999997,89237.78125,0.034079998732,89237.7578125,5.9999998e-05,89237.609375,0.043170001358,89237.8203125,0.010119999759,89237.828125,0.000449999992,89237.84375,0.000390000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0,0.0,89237.8125,5.552239894867,89237.7890625,0.000119999997,89237.78125,0.034079998732,89237.7578125,5.9999998e-05,89237.609375,0.043170001358,89237.8203125,0.010060000233,89237.828125,0.000449999992,89237.84375,0.000390000001,89237.8671875,5.9999998e-05,89238.1171875,7.0000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0,0.0,89241.921875,6.206920146942,89241.8671875,0.000180000003,89241.859375,0.131319999695,89241.7109375,0.000549999997,89241.5703125,5.9999998e-05,89241.9296875,1.930130004883,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9609375,9.0000001e-05,89241.96875,9.0000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0,0.0,89241.921875,6.556230068207,89241.8671875,0.000180000003,89241.859375,0.131769999862,89241.7109375,0.000880000007,89241.5703125,5.9999998e-05,89241.9296875,2.098769903183,89241.9375,0.039329998195,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1765106550022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89237.82,89241.92,89237.82,89241.92,0.04183,3732.8868674,105.0
513,0,0.0,89241.921875,6.562399864197,89241.8671875,0.000180000003,89241.859375,0.131769999862,89241.7109375,0.000880000007,89241.5703125,5.9999998e-05,89241.9296875,2.098979949951,89241.9375,0.039329998195,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0,0.0,89241.921875,6.584809780121,89241.8828125,0.000119999997,89241.8671875,0.144889995456,89241.859375,0.131769999862,89241.7109375,0.000880000007,89241.9296875,2.099009990692,89241.9375,0.03926999867,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0,0.0,89241.921875,6.584990024567,89241.8828125,0.000119999997,89241.8671875,0.145280003548,89241.859375,0.131769999862,89241.7109375,0.000699999975,89241.9296875,2.099009990692,89241.9375,0.03926999867,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0,0.0,89241.921875,6.584280014038,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,0.000699999975,89241.9296875,2.09894990921,89241.9375,0.039329998195,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0,0.0,89241.921875,6.592629909515,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,0.000699999975,89241.9296875,2.089260101318,89241.9375,0.039390001446,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0,0.0,89241.921875,6.592629909515,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,0.000699999975,89241.9296875,1.92112994194,89241.9375,0.039390001446,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,0,0.0,89241.921875,6.592629909515,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,0.000699999975,89241.9296875,1.921280026436,89241.9375,0.039329998195,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,0,0.0,89241.921875,6.592830181122,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,0.000150000007,89241.9296875,2.21654009819,89241.9375,0.03926999867,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0,0.0,89241.921875,6.592830181122,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,2.216480016708,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,0.0,89241.921875,6.592830181122,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,2.216480016708,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1765106551021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89241.92999999998,89241.92999999998,89241.92,89241.92999999998,0.01082,896.8813965,9.0
524,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,2.216360092163,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,2.216310024261,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,2.089270114899,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921139955521,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921139955521,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921139955521,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921139955521,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921139955521,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921139955521,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921229958534,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,1765106552019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89241.92,89241.92999999998,89241.92,89241.92999999998,0.00014,4.4620965,2.0
535,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.921229958534,89241.9375,0.039209999144,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0,0.0,89241.921875,6.592879772186,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.343070030212,89241.9375,0.001049999963,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,0,0.0,89241.921875,6.592969894409,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.343219995499,89241.9375,0.051640000194,89241.953125,0.126499995589,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.343279957771,89241.9375,0.051759999245,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.343279957771,89241.9375,0.051759999245,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.470319986343,89241.9375,0.051759999245,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.638509988785,89241.9375,0.051759999245,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.470530033112,89241.9375,0.051759999245,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.47073996067,89241.9375,0.051819998771,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.47073996067,89241.9375,0.051819998771,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1765106553016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89241.92999999998,89241.92999999998,89241.92999999998,89241.92999999998,0.0,0.0,0.0
546,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.470770001411,89241.9375,0.051759999245,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.638990044594,89241.9375,0.051759999245,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.837010025978,89241.9375,0.051759999245,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.668879985809,89241.9375,0.051759999245,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.668879985809,89241.9375,0.051759999245,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,0,0.0,89241.921875,6.609660148621,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.668879985809,89241.9375,0.051759999245,89241.953125,0.126379996538,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0,0.0,89241.921875,6.621280193329,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.837010025978,89241.9375,0.05169999972,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0,0.0,89241.921875,6.621280193329,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.837010025978,89241.9375,0.05169999972,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,0,0.0,89241.921875,6.621280193329,89241.8828125,0.000119999997,89241.8671875,0.208690002561,89241.859375,0.131769999862,89241.7109375,5.9999998e-05,89241.9296875,1.837069988251,89241.9375,0.051759999245,89241.953125,0.126440003514,89241.9765625,5.9999998e-05,89242.28125,5.9999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
